title,description,reviews,ratings
"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset  (Magico Black, In the Ear)",none,Very bad quality and battery backup is only and only 9 hours . So request to all customers don't buy.READ MORE,1
"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset  (Magico Black, In the Ear)",none,Very nice product 🥰READ MORE,5
"OnePlus Bullets Wireless Z2 with Fast Charge, 30 Hrs Battery Life, Earphones with mic Bluetooth Headset  (Magico Black, In the Ear)",none,"Sound is good , battery backup is also good and product quality is also good .. not getting any charging lock to save from water and .. product size is bigger in comparison with ONE PLUS Z so ..it's getting uncomfortable to using long office meetingREAD MORE",4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Perfect earbuds for daily use.Looks premium with very good sound quality for listening to music and calls.Case is very small and easy to carry.Things that could have been better:No battery indicator on the case.For gaming Low latency is not very good as compared to gaming mode in other brands.ANC is not working well if your in crowdy place like train/ airport/ market.READ MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,*The boult z40 model very nice beautiful**super qulity*** awesome sound eppect****using the smooth*****bluetooth connecting very nice using 3days super working thanks to boult😘 company and deliveryin flipcard and delivery person thank you 🙏🏻🙏🏻🙏🏻READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"The best part is this is a budget earbuds , best bass in the segment and battery to be specific , the mics make upto the good mic quality . I was searching for budget earbuds and this perfectly fitted in my expectations. A must buy!!!!!!!!!READ MORE",5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,The product is not as good as expected The sound and audio quality is okay Bass is fineIt disconnects in between frequently Doesn't pair quickly or smoothly The mic quality is worst and poorIt's only good to use for watching movie or listening songsIt's not made or usable for calling or meetingsWhen you're on a call and you speak the other person doesn't hear your voice at allYou've to shout out loud for the other person to hearREAD MORE,1
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,after the test run 10hrs pros : if u are alone and use tws at 50 to 80 volume it lasts more than 9 hrs and still some power left music is good u can feel the bass on beat songs * battery test is run without case charge ( buds alone can run 8+ hrs in 50 to 80 % volume )mic is good tap control is goodcons : some time need to push to hold perfect you need 100%  volume to listen audio clearly while traveling in bike at 65kmph+volume control options is unavailable user can only adjust vo...READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very good product in a budget sound and connecting quality is very impressive and design is like a unique 👍ear relax is goodREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Nice to good product 😍✌️ nice work for boalt audio bass sound quality Is good ❤️🙌READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"I don't like this product because when there is an incoming call it disconnects and journey time music cuts out and the bluetooth connection is late.In positive way it bass is very good, music clarity it works only sitting one place onlyREAD MORE",2
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Excellent product according to price its good I will share with u my personal experience with this.  sound quality very good but if u are base lover when the volume is full then u can feel the good base quality good Build quality excellent in my point of view u can buy this I'm happy with this 60 hour battery backup that was mind blowing If u want more you can go for Sony but trust me this is pure satisfying product.READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"Absolutely worth for the price, battery back up is too good to be true, bass is a little lesser compared to high end ear pods, mids and highs are overpowering but that's what you get for the price...fits good in the ear and i am definitely happy at the end of the day.READ MORE",5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Review after using 12 days believe me guys at this budget this is very genuine product and excellent product i ever used Best battery backupBest Audio Quality Best bass Thank You Flipkart for suggesting me this genuine product.I never give feedback any product i purchased but this time i came bcz my happiness of this product qualityLastly i can only said Go for it Blindly.READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very very nice product thankyou so much for seller and Flipkart 💕❤️😍😍😍😍😍😍😍READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very good product I like it ☺️READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Nice 👍👍READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very nice product 😊READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Best quality sound batteriREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,It's really awesome sound quality is goodBattery backup is is infinite i Never charged that for 10 days and using continuesly over a day and nighteverything is good 👍 try itREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Goood products 5 star rating 👍READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Perfect qualityREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Nice product👍READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very good product 😍 I like this productREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very nice product.. value for money 💰READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,This product has very good 😊 this Bluetooth is very nice 👍👍 bass is loud and goodREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,very good quality and very nice itemREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,It was absolutely upto my expectations 😊Value for money under this segment.READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Value of money 💰READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very good product  i like it😍😍READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Best QualityREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,There is a problem in right bud.. it's not charging 100%READ MORE,2
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Best nice bass 👌 call voice cleanREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Sound quality good... good bassREAD MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"WonderfulNice product 👍 Calling good ⭐⭐⭐⭐saund quality awesome⭐⭐⭐⭐⭐  💫best quality , 💞 charging good ⭐⭐⭐⭐⭐Looking good⭐⭐⭐⭐READ MORE",5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"At this price , it is value for money product, sound quality for music and movies is good at 70-80 % of volume. Calling voice quality is ok-ok , overall its goodREAD MORE",5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Z40 is the Best earbudsREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Bass is so much ....READ MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"Amazing one , superb base worth for this budgetREAD MORE",5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,This product sound quality is worst. If you want to return this product Flipkart will not taking back . So please don't buy this productREAD MORE,1
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,New Unique DesignBuild Quality SuperbValue for moneyAnd mostly superb FitREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Waste item I don't want to purchase the boult items again....really very unhappy with this productREAD MORE,1
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Superb product..❤️❤️READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very nice..sound quality also superb..READ MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Nice product 😊 👍 good delivery thanks FlipkartREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Finger is not workingREAD MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Good product at value for many but only a problem it range has only 10 mm otherwise it's a good productREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Nice product ☺️☺️👍READ MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"No Words , super productREAD MORE",4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Quilty byes goodREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,love it...READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Not good product any time connecting problemREAD MORE,1
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Nice product.z40READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Nice and very good productREAD MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Full Paisa usual ☺️☺️READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,This product is good. But the beep sound of incoming call and pairing and connecting is very loud even may cause harm to ears. Bass is good worth of money.There is no gesture of volume control. You should control volume with your phone only. Shape and design is good something different.READ MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"Design, quality, build, Aesthetic all very good... 100% superb.But, in the sense of noise cancellation - it cancels only noise.. but all human voices are transmitting...Cannot hear the person who really needs to speak with it, can hear all human voices surrounded by the mic.. really annoying...READ MORE",4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Super 🥰READ MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"Everything good except mic it's difficult to talk through mic outdoor, in indoor average qualityREAD MORE",3
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Battery backup awesome.And Good Sound..Really Nice product...Tq flipcart😍😍READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,DarunREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,I hate itREAD MORE,1
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"This is very good tws, this sound is very hard and deep.So I recommend this watch is usefull.READ MORE",5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Good quality 😒READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Nice product 👍READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,It's average for sound quality... And bttry backup...READ MORE,2
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Bass is good but some times the finger sensor is TroublingREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,This product is very nice and sound quality is best.. battery backup is good.........READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"Mice is not working proper and touch pad very bad , Mony waist product.and customer support is zero .Ram Ram Flipkart and good byeREAD MORE",1
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very good productGood bass qualityCalling quality is goodBattery life good 10 hrsFantastic productREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Good quality headphonesREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Product very good qualityREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Really good product amazing sound bass voice all goodREAD MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"Nice product 👍,and sound quality is very good,i like it.👌READ MORE",5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"This is very adjustment air buds,, and its quality is mind blowingREAD MORE",5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Its not so bad but its badREAD MORE,2
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Outstanding Sound BoomX 👌Premium Build Quality💪Battery Backup Amazing ⚡READ MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Wonderful battery backup. It has been weak since I received the product but haven't charged yet .Good bass too .READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,The product is very good 😊READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,So nice bassREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,sound quality is goodREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very good 👍READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Excellent 👌READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,💯 Value of money 💰Go aheadSimply awesome product 😊READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Awesome sound quality..👍👌 go for it.. thank you flipkart..😊READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very good product sound quality good bass very goodREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Thank you Flipkart superb 💐🙏😊READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,My One Of The Favourite Brand ❤️ Boult AudioREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Very goodREAD MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Nice product ☺️👍READ MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"Good product,Value for moneyREAD MORE",5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Battery backup is not coming 4hour but boult saying 10hr it is practical result....But other futures all good I give 5 star ratingREAD MORE,3
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Product is OK OK typeREAD MORE,3
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Love the product. Thanks flipkartREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Good quality very nice soundREAD MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Good soundREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Sound quality is great with a good base. I only found some sound glitch while i was riding a bike and attending the call otherwise the product is too goodREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Good product .READ MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Survived Washing Machine Wash Everything is good but The Flipkart survices are getting worst day by day. Thank you.READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Call audio quality is very low..READ MORE,2
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"Sound quality is fantastic ,value for money , battery backup is also long , all things are best in this productREAD MORE",5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Best quality soundREAD MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Amazing product thanks boult audio and flipkartREAD MORE,4
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Im buy for this product this headphones is vary good and battery pack up so long👌READ MORE,5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,"Great product with a great sound quality and bass, loved itREAD MORE",5
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Bass is not goodREAD MORE,1
"Boult Audio Z40 with Zen ENC Mic, 60H Battery Life, Low Latency Gaming, Made In India, 5.1 Bluetooth Headset  (Blue, In the Ear)",none,Boalt audio earbass Z40 very nice productREAD MORE,5
"boAt Rockerz 235 Pro with upto 20 Hours Playback & ASAP Charge Bluetooth Headset  (Active Black, In the Ear)",none,"I am writing this review after a month of using this product, The neckbands quality is good, the material and finished work is ok not very good but will manage, you will feel the low material near the button and charger point  area other then that everything seems fine, it will survive for long if used properly, the sound quality is also ok works fine, the treble is nice there is bass too for those who loves bass which is good for listening musics, but when it comes to calling i felt its not ...READ MORE",5
"boAt Rockerz 235 Pro with upto 20 Hours Playback & ASAP Charge Bluetooth Headset  (Active Black, In the Ear)",none,"Honestly this product is worth the money. Although there are few things i would like to point out -1) The call voice quality is superb2) Build Quality is good not very sturdy. 3) Normal music listener would like sound quality.4) Bass is not there to be honest. If you want that boom boom then go for headsets from boat. I have Airdopes 131 as well and the sound quality is same in both neckband and airdopes, except the call quality.5) The dual pairing is a headache when connected with phone...READ MORE",4
"boAt Rockerz 235 Pro with upto 20 Hours Playback & ASAP Charge Bluetooth Headset  (Active Black, In the Ear)",none,"I regret buying this product based on advt done by BOAT co. I purchased 2 headset in just 2 days with different models with a thinking that earlier one didn't work, but this will work better. But no effect, nothing better.It's not giving 20 hrs, it gets switch off by itself abruptly for no good reason. Remote reception is echoing or choppy voice. Your range sometimes doesn't work within 1 mtr from workstation. It's advt says it can be synced with 2 devices, but it was not properly getting sy...READ MORE",1
"boAt Rockerz 235 Pro with upto 20 Hours Playback & ASAP Charge Bluetooth Headset  (Active Black, In the Ear)",none,"Product is good... I mainly got this coz of the vibration feature while incoming calls as during riding bike we usually don't know when we miss a call. So very useful in such scenarios.Speaking about the sound quality, it doesn't disappoint you, neither will it impress you. Bass is not that much heavy, but still ok to watch usual content over IG or general use.Call quality is quite good. Opposite person can listen to me crisp and clear. No issues with that even during on a running bike. O...READ MORE",5
"boAt Rockerz 235 Pro with upto 20 Hours Playback & ASAP Charge Bluetooth Headset  (Active Black, In the Ear)",none,"Pathetic product.... Started facing issue with thw neckband buttons and the sound within 2 weeks of purchase it self. Upon getting it exchanged with a refurbished product from the service centre, the refurbished product also worked fine just for a week and then there were issues with this product also.. I have totally lost trust from boat. Its better to take of boult or any other brand.. The sound quality is good but once you start having any internal issue with the product then it can't be h...READ MORE",1
"boAt Rockerz 235 Pro with upto 20 Hours Playback & ASAP Charge Bluetooth Headset  (Active Black, In the Ear)",none,"Just fab. Best is battery backup. Its stays, stays and stays all-day, next day and the next next day.If you use if for office work purpose to take MS Teams calls or normal calling purpose its the best option in this price. Its far better than the other high price neckbands. Go for it if you are it professional to take calls or if u are a music lover or even a gamer. Just go for it. Easy Bluetooth paring, simultaneously it connects with 2 devices. If you want to connect to other device j...READ MORE",5
"boAt Rockerz 235 Pro with upto 20 Hours Playback & ASAP Charge Bluetooth Headset  (Active Black, In the Ear)",none,"Review after using 10 months. Sound quality is not that much good, it will be irritating in full volume. Bass is bad. Battery backup is good no doubt on it. Very uncomfortable to wear as it keeps on falling from ear and both the speakers are not sounding perfectly from both sides. All other systems are good like buttons and connectivity. Just sound quality and comfort is not there. This was the first and last time I'm using Boat product. If you're a music lover and likes listening bass then t...READ MORE",2
"boAt Rockerz 235 Pro with upto 20 Hours Playback & ASAP Charge Bluetooth Headset  (Active Black, In the Ear)",none,"packaging is very   hard  so doesn't break while  delivery 1. Battery backup is great2.  the earphone wire length is adjustable, the wire does not hang while walking . .... is very  favorite  feature 3. Dual paring is  most  wanted  feature to  connect laptop as well as  mobile  at a time  so its another big  pros  in this     *sound - The sound quality is a little Irritated.  (If you buy any boat product, you will get the same sound ) If you want crystal clear sound and that too w...READ MORE",4
"boAt Rockerz 235 Pro with upto 20 Hours Playback & ASAP Charge Bluetooth Headset  (Active Black, In the Ear)",none,Hey everyone I purchased this product recently but this product has not provided adequate quality as mentioned in information like Battery backup 20hrs and clear voice.But when i am using this last within 6-7 hours battery and when i am talking its voice breaking not properly voice clear.When i want return this product..they only send technician and product replaced i faced same issue i again claim for return but return approval rejected now again i have claimed .I wa waiting for refund yet. ...READ MORE,1
