product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Wonderful,Very nice product I like it I'm so happy,Solan,4 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,3,Nice,Not good,Bhadrak,4 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Classy product,Good product,Kamrup District,4 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Terrific purchase,Good product,Jaipur,4 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Terrific,My like product,Samastipur District,4 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,4,Really Nice,It's good 👍,Amritsar,4 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Simply awesome,Awesome 😎,Uttara Kannada District,5 days ago,0,1
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Must buy!,A very good product high quality bass I loved it ☺️,Nagpur,5 days ago,0,1
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Must buy!,Nice products,Ghaziabad,5 days ago,0,1
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Just wow!,Verry good,Bhopal,6 days ago,0,1
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Simply awesome,Nice product,New Delhi,6 days ago,0,1
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Brilliant,Veri nice,Gurgaon,6 days ago,0,1
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Terrific,"The product is light weight and good. Battery backup is also good, today only 5 days completed. It fits correctly to the ear.",Haldwani,6 days ago,8,5
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Wonderful,Good,Kakinada,7 days ago,0,1
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Classy product,Very nice,Anantapur,7 days ago,0,1
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Highly recommended,Nice,Chhota Udaipur District,7 days ago,0,1
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,1,Terrible product,Very  bad,Visakhapatnam,8 days ago,1,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Mind-blowing purchase,Very nice 👍👍 product,Goalpara,8 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,1,Terrible product,Local products,Ajmer,8 days ago,1,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Excellent,Thanks,Bengaluru,8 days ago,0,1
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Simply awesome,So beautiful ❤️😍,Patna,8 days ago,0,1
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,1,Not recommended at all,okay,Barabanki,9 days ago,1,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Terrific,The product is quite good and cheaper too. I like the sound quality too.,Ghaziabad,9 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Terrific purchase,Good product,Baberu,9 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Worth every penny,Thank you so much,Chandauli District,9 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Perfect product!,Good 👍👍👍,Kovilpatti,9 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Simply awesome,Very nice product,Teghra,9 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Perfect product!,Beautiful of the product. I like you. the very nice. beautiful.,Bally,10 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Worth every penny,Good product,Ghaziabad,10 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Brilliant,Nice product,Chennai,10 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Super!,Super,Krishnagiri District,10 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Wonderful,Good,Ernakulam District,10 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Perfect product!,Nice,Sawai Madhopur District,10 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Awesome,Super product,Kollam,10 days ago,15,3
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Just wow!,good,Khapar,10 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Classy product,NICE PRODUCT,Bankura District,10 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Fabulous!,Good 👍 product.amont worth it,Tiruppur District,11 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Highly recommended,Best and worth Quality 😊👍,Pudupalayam Agraharam,11 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Must buy!,Nice,Kalyan,11 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Super!,This nice,Silchar,11 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Awesome,How is the product,Mumbai,11 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Highly recommended,Product was really worth it. Sound quality was also good. Also the charging period was longer... really nice 👍,Palghar District,11 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Just wow!,good product love u product,Sherghati,11 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Simply awesome,Good quality,Pune,11 days ago,27,6
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Terrific,Good product,Pune District,11 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Excellent,Nice product,Udupi District,11 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Brilliant,Good quality and sound very good..and good low price,Thiruvaiyaru,11 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Super!,Nice product,Khour,11 days ago,0,0
ACCGKZRUFSZFZHYQ,FINGER THREE Premium M19 tws bluetooth 5.0 wireless Digital Display 13mm Drivers F2 Bluetooth Headset,5,Just wow!,Good,Haldwani,11 days ago,0,0
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Just wow!,Awesome product I'm happy to deel this product battery life is too good 48 hours nonstop running and music quality very nice 😍😍🥰🥰🥰🥰,Bharatpur,"Jul, 2021",2700,635
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,Bought this and I loved the product....because at this price I good such a good sound and bass....metallic earbuds are also very good.....I am very happy ....,Mumbai,"Jul, 2021",1269,314
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Awesome,"product is good  but   its not water proof  , some drop of rain water fall and  get in to it's charging socket and the the socket rusted ,   i've replaced the charging socket at the nearest store  by an Electrician  .   now  it's working perfectly built quality is nit  too good   it's average , performence is awesome , battery backup is too good  ,    i'm using it since 4 months",English Bazar,11 months ago,1611,463
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Super!,Nice product I'm happy to deel this product battery life is to good 48 hours nonstop running and music quality very good 👍👍 awesome😍😍😍🥰🥰,Kolkata,"Apr, 2022",305,74
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,I bought this bluetooth headset as i am very fond of music....the design of product is very nice as it has metallic earbuds.....i really love the sound and it is very light weight also.......best product!!!,Mumbai,"Jul, 2021",844,236
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,It's a nice product... All good ...but... By default there is a wind noise but that won't bother when u listen to music ... Also the controls are the best and easy to control,Ranchi,"Jan, 2022",548,154
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Fair,"This is my first forest product and now I am in love with them. Fantastic sound quality and construction is very good. And yes, I'm enjoying music.",Bhilai,"Oct, 2021",325,97
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,This is the best neckband and best quality and sound  are best .so you purchase this item.Thank you filpkart to giving a better product.,Varanasi,"Dec, 2021",95,28
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific,Wow super exelent super sound super charger 90 min  charge 48  hoursvery nice,Chittoor District,"Sep, 2021",41,9
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Good quality product,Very good quality neckband at this price range. Aroma neckband is good at this price range and the sound quality is also good but the bass was low so the bass was little bit low but no problem overall quality of the product is very nice and neckband design is very nice.,Garshyamnagar,4 months ago,52,11
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Classy product,1) sound quality in this price is very good2) Build quality is also very good worth it3) In this price this is a Amazing product for music lovers.,Khamgaon,5 months ago,74,13
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Wonderful,This product is very good for show off. Sound quality is better then other neckband. Very good for looks. 😄,Panchla,"May, 2022",57,9
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Good product. Shiny green colour with better sound quality. Worth buying.,Pune,11 months ago,24,1
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Just wow!,Nice sound and good quality.  Works just fine .till now .battery life is good 👍. Happy to use,Chennai,8 months ago,11,1
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Great product,Nyc product and very good sound multimedia connected and call support Very nice 👌👍 thank u filpkart,Sheikhpura District,"May, 2022",14,3
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,Best Bluetooth headset ...Sound Quilty 99% Best Low prize Best Bluetooth headsetBattery Backup 40Hours++++Best best best bluetooth headsetThnks for  Flipkart ...🥰🥰🥰🥰,Chandauli,8 months ago,16,6
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Brilliant,"I've just got surprised by the classy design and platinum colour which attracts me more to give a brief description about it..Sound quality is amazing,battery backup 40hrs..Got something great in this price..Just loved the product✨",Kolkata,8 months ago,14,5
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Good,"Its good battery backup is upto 40hrs ,And sound quality is descent ,I like its design but it is little small ,It is very comfortable ,But I don't know about its warranty ,It is value for money product .",Gurugram,8 months ago,17,11
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,It's. Very beautiful and battery 🔋 is good outstanding battery backup bery good I Love it product,Bidar District,7 months ago,9,5
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Absolute rubbish!,"I don't know why plenty of people give 5 Stars for this product . In my opinion , it is not fulfill company's commitment that is 48 hour's playback time. Company must change it's commitment or recheck battery backup . Please whoever give 5 star for this product on the basis of battery backup change it . It's magnet is not good in working . Sound quality is not good as mentioned . May be design as good but it's build material is not good.",New Delhi,"Jun, 2022",2,0
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Wow ..nice i m happy ..thanks Flipkart battery pickup is soo good 👍 good sound.. awesome 😎,,8 months ago,4,8
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific,All good no any problem sound call osm let's see battery backup,Kesaria,10 months ago,383,48
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,"I just bought this product....since a long time I was thinking of buying a Bluetooth headset.....finally I got One with best price , sound quality, and bass....loved the product......I would recommend to buy this product...",Mumbai,"Jul, 2021",129,16
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Very good sound quality & Battery is good,Aizawl,"Sep, 2021",292,44
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Good nice,Hyderabad,"Dec, 2021",205,29
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Really Nice,Smart sound,Lucknow District,"Oct, 2021",385,71
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Delightful,Nice product,Nadia District,"May, 2022",94,13
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Decent product,Good,Greater Noida,"Feb, 2022",96,14
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Really Nice,Verry good product 👌👌👌,Panaji,"Aug, 2021",145,24
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Delightful,Nice product,Sini,"Jan, 2022",55,7
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Excellent,Awesome product ever purchased 😊,Patna,5 months ago,136,23
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Best in the market!,nice product,Hugli District,"Apr, 2022",98,16
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Delightful,Super,Krishnagiri District,"Dec, 2021",151,28
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Must buy!,Very very good,Lucknow,"Sep, 2021",245,51
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific,Super,Adoni,10 months ago,26,2
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Great product,awesome product battery backup superaudio quality amazing totally value for money,Bengaluru,"Jan, 2022",76,13
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Brilliant,Verry well icant imagine getting such a beautiful headphone at this price.,Kandra,"Jul, 2021",248,57
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Excellent,Very Good Condition Battery Backep Super Colour Osm 👌👌 Thank You Flipkart,Mundargi Industrial Area,10 months ago,25,2
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Excellent,good product,Palghar,"Nov, 2021",84,16
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Does the job,Good product,Chanchal,"Apr, 2022",67,12
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Really Nice,Nice products 👍👍,Rajpipla,3 months ago,119,25
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Battery backup 21-22hr.Sound quality very good.Connectivity lose problem after 3mitre,Gurugram,"Jul, 2021",27,3
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,This Head is awesome product!,Alappuzha District,"Sep, 2021",21,2
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Nice pic 👌,Bangaon,"Jan, 2022",25,3
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Nice product,Mangaluru,"Oct, 2021",48,9
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,"Excellent 👌very nice, good, value for money, today is first day, completed 100% charged, after 5hrs its showing 90%!!!!!👍👏",Bengaluru,"Oct, 2021",25,3
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Highly recommended,So Good,Satna District,"Aug, 2021",47,9
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Best in the market!,suprb sound battry backup supr hd bass ..love this prodoct 😎,Rangareddy District,"Aug, 2021",36,6
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Best in the market!,Super,Sricity,6 months ago,15,1
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Perfect product!,It just amazing Bass - excellent Volume - excellentBattery backup- excellent Over all amazingDo buy it,Shimla,"Jul, 2021",35,6
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific,It's Value for money I'm so Happy 😊,Boranada Special Economic Zone,"Sep, 2021",57,13
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Excellent,Nice quality. Verry Good Products.,Gudivada Krishna District,"Nov, 2021",30,4
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Classy product,Best quality....Nice sounds...Happiness,Kundli Industrial Area,"Dec, 2021",28,5
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Fair,Build quality is not up to the mark .unfinished edges gives a cheap look to the product . Also neckband is not so flexible like aroma 119 pro . Overall sound and battery backup is good in this price ranges . But product bulid quality lack behind .,New Delhi,"Jul, 2021",64,17
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Very nice 👌,Mumbai,"Jul, 2021",55,14
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Brilliant,Batter.------- 5 ⭐🔥        ⬇️Quality -------5 ⭐🔥        ⬇️Design -------5 ⭐🔥        ⬇️Volume------ 5 ⭐🔥        ⬇️  Bass----------5 ⭐🔥,Atmakur,"Feb, 2022",16,2
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Very good design...light weight and amazing sound quality...worth it ...I am very happy with the product.,Mumbai,"Jul, 2021",19,3
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,Must Quletey,Bengaluru,"Sep, 2021",22,4
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,"SUPER SOUND QUALITY AND LOOK BATTERY BACKUP AWESOME...,❤❤",Rohtas District,"Mar, 2022",35,9
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Worst experience ever!,I ordered green  but I got black and also damaged product from Flipkart broken and used one then i will aply for return the Flipkart reject my return shame one u flipkart to grab someonce valuable money,Udupi District,8 months ago,24,5
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Very very product,Marigaon,"Oct, 2021",26,6
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Pretty good,Not bad,Boisar,"Dec, 2021",11,1
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Thank you,Kolkata,"Oct, 2021",11,1
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Delightful,Super,Mahabubabad District,"Jun, 2022",7,0
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Wonderful,Good,Muzaffarnagar,"Mar, 2022",14,2
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,4,Value-for-money,Battery backup is amazing but sound quality is average i think it is good in this price range,Shajapur,"Sep, 2021",46,15
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Brilliant,Good,New Delhi,"Feb, 2022",12,2
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Classy product,Nice product,Nagaon,"Jan, 2022",12,2
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Wonderful,Everything is perfect about this earphone.,Ambala,8 months ago,6,0
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Must buy!,Excellent.... Peace..Nice Desgion..Excellent. Bettery capacity..,Kamareddy District,"Jun, 2022",6,0
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,By happy yar nice products very very nice,Ulundurpet,"Nov, 2021",5,0
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Awesome,Supar,Coimbatore,"Nov, 2021",5,0
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Excellent bluetooth headphones  AROMA NB 119,Guntur District,"Aug, 2021",5,0
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,1,Horrible,Most of the comments are fake total battery backup is only 7to 8 hrs with complete paying when connected not using comes to 10 hrs,Tiruvannamalai,"Nov, 2021",51,20
ACCGDSSU8BNHKN8G,Aroma NB119 Titanium - 48 Hours Playtime Bluetooth Neckband Bluetooth Headset,3,Nice,Charger cable not inisde  otherwise good,Koppal,"Jul, 2021",12,2
